name,start_time,end_time,report,coordinates,connected,busbar,control_areas,pmax,pmin,rpmax_up,rpmax_down,rsmax_up,rsmax_down,rtmax_up,rtmax_down,pcost_rp_up,pcost_rs_up,pcost_rt_up,pcost_rp_down,pcost_rs_down,pcost_rt_down,vomc_avg,heatrate_avg,cost_function,auxserv,flex,uc_linear,rampup,rampdn,faststart,startcost,shutdncost,mindntime,minuptime,is_ncre,forced_commit,initialstate,initialtime,fuel_name,unavailability,co2_emission,candidate,gen_recourse,gen_recourse_start_time,dimensioned,gen_inv_cost,initial_investment,recog_pot,forced_outage_rate,fom_cost,lifetime,inertia,voltage,owner
"CHIFIN",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CHIFIN_Diesel",0.003360092,0.76,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DREAMS_VALDIVIA_II",2022-07-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DREAMS_VALDIVIA_II_Diesel",0.05434,1.12,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"EL_ATAJO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_EL_ATAJO_Diesel",0.05434,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CAMPING",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CAMPING_Diesel",0.004763609,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"PINARES_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_PINARES_DIE_Diesel",0.004017501,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DAGOBERTO_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Mulchen500",SEN,2.88001029,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DAGOBERTO_DIE_Diesel",0.005227969,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LAS_QUEMAS_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LAS_QUEMAS_DIE_Diesel",0.004617518,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LAGUNITAS_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LAGUNITAS_DIE_Diesel",0.006381044,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"EGIDO_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_EGIDO_DIE_Diesel",0.006328869,0.84,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"HOLLEY_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_HOLLEY_DIE_Diesel",0.05434,0.93,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"BELLET_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_BELLET_DIE_Diesel",0.05434,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CEREZO_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CEREZO_DIE_Diesel",0.005003615,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"JARDIN_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_JARDIN_DIE_Diesel",0.009522,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CAMPING_C_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CAMPING_C_DIE_Diesel",0,0.5,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"EXEQUIEL_FERNANDEZ_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_EXEQUIEL_FERNANDEZ_DIE_Diesel",0.05434,0.7,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"PMGD_COYA_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_PMGD_COYA_DIE_Diesel",0.009522,0.71,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LAS_DALIAS_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,3.000067,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LAS_DALIAS_DIE_Diesel",0.009522,0.85,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"BERLIOZ_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_BERLIOZ_DIE_Diesel",0.007168892,1,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LA_GLORIA-21_BIOMASA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68110879,1.480093926,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LA_GLORIA-21_BIOMASA_Biomasa",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CMPC_LAJA_BL4",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,11.49818609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0572,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CMPC_LAJA_BL4_Biomasa",0.006197172,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CMPC_LAJA_BL5",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617790476,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CMPC_LAJA_BL5_fuel_oil",0,0.65,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
