stage,block,NuevaCharrua500,Cumbre500,Pichirropulli500,Polpaico500,NuevaAncud500,AltoJahuel500,NuevaCardones500,Ancoa500,RioMalleco500,NuevaPandeAzucar500,NuevaMaitencillo500,NuevaPuertoMontt500,Parinas500,NuevaZaldivar220,Kimal500,LosChangos500,Lagunas220,Kimal220,LosChangos220,Parinacota220,NuevaPozoAlmonte220,Quillota500,Rapel500,Concepcion500,Mulchen500,Candelaria500
19,9,0.0,47.80501004269439,162.6335116750006,2101.06683284651,0.0,1884.229897824252,299.3382991269838,655.4328029121314,0.0,426.8346439471586,234.17049256821738,327.0597244920375,4.9158271393121655,1438.3737137956873,0.0,0.0,427.0976323196247,623.01016024969,0.0,52.16228503579275,70.16056232627817,753.2697100911871,0.0,710.3781240041997,324.1549424978651,0.0
19,10,0.0,49.763664380802226,138.04565840108944,2168.9091798727322,0.0,1946.6927817812184,294.9472646702533,637.054059159504,0.0,486.0045206908303,237.50481721227263,273.608866097405,4.934787919446791,1495.1080256184598,0.0,0.0,431.9817440591973,627.2847358196784,0.0,53.28596867833852,73.69904456797093,835.3621798888103,0.0,680.6614284732028,294.3398969860055,0.0
19,11,0.0,49.82519277765646,126.64974683634048,2157.430117929014,0.0,1926.9455567338819,289.82761509485374,615.7447122080284,0.0,489.5793674775216,238.52120119770802,261.78869963384346,4.9523597638877215,1482.1923477910846,0.0,0.0,425.5063868663323,615.1574425984843,0.0,52.941075680874356,72.16183509725735,841.1904256714519,0.0,666.9950973709042,277.3983598931725,0.0
19,12,0.0,51.773592414273054,118.86168544015635,2021.3953762469505,0.0,1765.5820234394819,297.2427246692084,566.3788156752951,0.0,461.9359406974042,241.2851808127607,252.28647116395177,5.1901618404419825,1538.0926637312746,0.0,0.0,422.204322710949,625.1068432834275,0.0,49.44208055207555,72.06032125327353,783.3694934054695,0.0,637.1109615007384,250.81027376330943,0.0
19,13,0.0,47.36662010909301,111.18020166326276,1653.884306351195,0.0,1463.86209135629,290.3563446186106,527.4707045266655,0.0,402.03671303583553,247.20799425944517,252.54328821773157,5.042903862637235,1514.6505960828113,0.0,0.0,433.2694572447301,649.2482286249797,0.0,42.188201952168164,70.03004454744877,685.5496353995354,0.0,557.2059805084913,218.15733481979777,0.0
19,14,0.0,47.94857632572089,98.79351298610534,1463.538269191581,0.0,1255.0420053765868,283.1862562226146,470.1762770203664,0.0,361.44987566077185,242.60867363331315,227.40814875158003,5.136413315795114,1500.066924892359,0.0,0.0,415.1035049803425,623.5244874666878,0.0,36.60872324043651,66.68008796917812,612.6936039229028,0.0,508.9990738765113,184.1083353163964,0.0
19,15,0.0,49.107361362523974,96.52380428342249,1418.1169091403133,0.0,1203.7884100247275,270.5483303627283,453.039442554871,0.0,347.70520639466406,237.83386239275524,221.35648693169907,5.2638572175105,1500.9009218402161,0.0,0.0,404.04756852687694,642.013195658234,0.0,34.84531870210749,66.02749902535919,582.5583185373118,0.0,491.055037671057,174.75930745603165,0.0
19,16,0.0,46.88721126287687,98.35141323458424,1451.841937522905,0.0,1220.8729423097163,256.9819040579226,443.7024045712029,0.0,347.59220836931627,232.76656646482493,223.27932187754027,4.884481120647728,1461.748159954835,0.0,0.0,390.9864787614519,623.051995481386,0.0,34.27235129518948,64.27275986696839,584.9783718867262,0.0,491.34207841760355,181.45353183192634,0.0
19,17,0.0,48.18956257762789,116.41434731905994,1668.6284445073059,0.0,1442.7856846526538,267.3824009918066,526.2363677930706,0.0,399.2836701554056,228.8253362986569,257.3635454012411,4.546708581939862,1511.1793663780268,0.0,0.0,415.4070373009053,626.4997101558992,0.0,40.74187645844298,68.23179945450285,688.8631558178085,0.0,577.119435572831,225.34361327256303,0.0
19,18,0.0,47.34867432815844,137.6627683068424,1847.3083264049787,0.0,1645.1503616469854,281.35504663418226,607.8464716031262,0.0,447.61600866224296,235.7133489414237,292.27090037958317,4.630291420479945,1548.1006223118236,0.0,0.0,445.3095743519535,638.4276708519868,0.0,47.38941092200303,71.21920661126207,771.233724639649,0.0,662.9286860829222,272.24895651556625,0.0
19,19,0.0,47.2538180422686,139.16669708898604,1855.3412567224132,0.0,1677.4187386557037,282.2577555090334,610.4590248751495,0.0,459.1315350016348,243.0693369354882,296.5906938317384,4.406607271022254,1535.2751071803852,0.0,0.0,451.66535808480796,641.9492123565185,0.0,49.108313132754866,73.93107621562014,807.191338787237,0.0,670.3758000720052,274.92664620595053,0.0
19,20,0.0,48.22032678875141,132.62598860534305,1822.4068472706476,0.0,1656.9138368549552,281.4324215593165,590.2325622988983,0.0,453.12209447263194,242.9815915045268,284.3622542349076,5.011212790891044,1575.6675928189663,0.0,0.0,442.25585482728536,633.7101340917466,0.0,48.2683317903803,73.58302879878548,782.9848882724473,0.0,669.2675036537679,260.9660415066568,0.0
19,21,0.0,48.05881470955465,131.70626324243636,1790.8243361999548,0.0,1619.2767778199263,284.14699643908034,567.36325597895,0.0,436.0491195075117,240.35654215928795,272.120644552636,5.17141630740806,1584.9542578215796,0.0,0.0,397.3054707538778,639.6236661602306,0.0,45.30892733406908,72.95944377491051,776.8667095294197,0.0,652.985911975165,257.14976149773105,0.0
19,22,0.0,50.01234171215255,141.5350887886663,1897.9863979468623,0.0,1744.0726587341912,300.6859146676412,586.877892496613,0.0,491.61333198331073,248.59729611609416,269.5261345224077,5.510245586649376,1614.7076513344264,0.0,0.0,439.5884491315498,643.0935287996931,0.0,50.48232235104362,76.42541619687454,843.2495419178631,0.0,688.4553834125211,280.73402897816266,0.0
19,23,0.0,48.712554065156496,133.05229913212645,1815.1102199660595,0.0,1692.1782857803814,295.3986191076789,556.7994539697395,0.0,480.1799859899688,239.39134296320566,258.33813298383274,5.549537041899271,1597.4416676369904,0.0,0.0,446.78124634523545,639.0970344540515,0.0,51.04972696138825,75.78732921302756,826.2855004945036,0.0,629.069832483327,268.57571541854975,0.0
19,24,0.0,48.70999037708729,119.15378710015355,1718.0270412460486,0.0,1600.4084581272114,305.9474183888737,530.6133410272323,0.0,449.8656967250006,238.36033468152743,244.3646548853747,5.56449474060411,1655.1677589949602,0.0,0.0,455.44571571061215,659.761174378576,0.0,47.862248100624285,75.96135294131368,778.6299756896789,0.0,600.6209004966505,243.91579486076392,0.0
20,1,0.0,47.72809953266056,108.0460299735735,1619.658352845086,0.0,1351.8298186037537,278.76943003461867,474.2352002246926,0.0,389.63774758017394,166.13857180817843,249.9224378712395,5.36996969143383,1439.0048468082355,0.0,0.0,393.5527069465958,666.5286371241712,0.0,43.061560033974246,69.00040420724481,682.8810679714459,0.0,571.0836055264681,209.30036098632564,0.0
20,2,0.0,46.81286443583369,93.27121299634388,1450.568497093156,0.0,1167.2510647948943,271.0383724507842,430.4730409516634,0.0,348.6502808200004,160.39856127253944,223.31224709114204,5.274705269354827,1386.1024112128966,0.0,0.0,381.439006200106,644.4888566330433,0.0,37.74353247112795,66.0129970455184,586.8008081483129,0.0,501.1134253786405,176.8533981959103,0.0
20,3,0.0,45.902756710066676,88.34890555131456,1414.2784842264718,0.0,1150.941528565414,261.67599071223253,422.16587910792424,0.0,333.7859037941419,156.88143386593686,215.00191280745668,5.228005847886987,1352.674924592594,0.0,0.0,371.59719924010375,627.5431298823489,0.0,35.490602379460825,64.80933299192994,590.6172736920203,0.0,483.06972225079176,168.9748109896898,0.0
20,4,0.0,40.68053301579509,93.5514726782423,1536.7459630753171,0.0,1316.0414912278384,224.03947397501423,460.6802140732857,0.0,348.40373963326317,143.10540862990266,221.25771114551154,5.218505718040447,1257.8697931155746,0.0,0.0,351.2329369341012,577.8994840301661,0.0,35.96900234965436,59.92216691810974,601.877326398356,0.0,514.1578348550463,192.39887482880954,0.0
20,5,0.0,38.05532090205358,108.40523604215315,1689.154360806473,0.0,1457.6274918235645,215.5540095949778,521.9502660254362,0.0,370.90061981507665,134.21387646025264,251.36456406850522,5.31599992186165,1224.5775489412654,0.0,0.0,345.96251125999004,546.7027111378337,0.0,38.372127778765524,58.76200879410919,657.6154742827869,0.0,571.0118453021422,236.1688035134734,0.0
20,6,0.0,39.649932169153146,122.80505770125475,1830.9889857694466,0.0,1580.8170982811337,243.9506549410284,561.1915723109754,0.0,402.4989776804829,142.1913942231734,282.43941933752717,5.006292034135605,1148.0076416208071,0.0,0.0,379.6546037531427,577.296564585625,0.0,43.9849832299287,61.24184677565403,692.7387913577222,0.0,640.7069446738079,264.01563266787264,0.0
20,7,0.0,40.54209409367134,126.19185779061189,1846.4633905473331,0.0,1588.1340923169585,249.07030451642794,553.6492448126253,0.0,414.03504905685804,142.4985030087911,290.3480655306635,4.991084080619073,1112.0556240155865,0.0,0.0,393.81024955202054,591.4270267963265,0.0,46.47155051762086,62.822562215693104,693.5612544942063,0.0,648.4610328441684,265.9323550870148,0.0
20,8,0.0,39.878100016264,125.75765267130816,1808.4352229075093,0.0,1552.9605653434749,248.74146053385093,531.5144825209072,0.0,410.0698455273713,142.38882128196354,289.59078464860795,5.209573899076354,1283.5659057916946,0.0,0.0,378.75320471336073,589.0522625907774,0.0,44.90284363931197,61.64790211681898,677.5971862485101,0.0,616.404157513029,265.0455133333983,0.0
20,9,0.0,40.72667932486253,123.55504835735927,1785.8754246633414,0.0,1572.0973194381265,243.61536307936734,510.2429986461479,0.0,390.7985454138913,145.03580707156667,274.5834535830751,5.314291254514454,1374.5617011826266,0.0,0.0,376.4169252623163,594.9091940300409,0.0,43.46764372873136,64.09873614861667,670.2305201440229,0.0,585.9060732300558,258.87195086673404,0.0
20,10,0.0,45.83353725916193,122.85242545486192,2027.3823528460825,0.0,1809.7480931076566,262.0499701170592,563.985868413043,0.0,474.00618462027865,167.16958008985665,260.8602074472157,5.560350056111489,1560.7007344318808,0.0,0.0,440.00235693741377,633.8799359268736,0.0,52.01765248491989,74.42414343086254,811.6941764656422,0.0,643.1786848014607,269.7200272635807,0.0
20,11,0.0,47.20510803497482,121.60901981377032,2077.5594982556095,0.0,1850.528429359085,266.931046554381,575.9354595657239,0.0,489.3636439700823,168.69050011769747,264.9890344666378,5.507606124925237,1595.3454051966742,0.0,0.0,447.63665582828844,638.9592243223174,0.0,55.010433685663735,75.93234897666494,844.0187520787858,0.0,663.0961265728475,271.1389739794067,0.0
20,12,0.0,49.250927640471915,114.5946330497368,1888.9516148602954,0.0,1667.4996661581358,273.48213463585324,518.2093927479352,0.0,434.6931432033384,168.8367423376352,253.6364066177503,5.578769786224549,1549.8587778382,0.0,0.0,429.70065229800036,654.8320005515125,0.0,49.52552241065655,72.78542008139476,758.7370188233863,0.0,623.4565903185722,245.81535250052542,0.0
20,13,0.0,48.42285780087717,112.19861010256089,1709.125033542045,0.0,1487.2115283201633,278.6727113647677,513.3856350952096,0.0,414.95957844521104,170.3722865627201,253.44544013655633,5.253019121238994,1581.144921735493,0.0,0.0,412.1693588100789,661.4198179862129,0.0,42.90023911338564,72.07482321821271,709.1170497345437,0.0,605.7597280404545,224.17641517163986,0.0
20,14,0.0,48.27160045872159,98.44220154974303,1516.68476111954,0.0,1275.0143693263162,268.71067284147966,458.51444532283665,0.0,374.73228028223224,164.97594555330596,224.5370665878716,5.030681258997871,1455.0311067524713,0.0,0.0,384.6582888999227,656.6382979242569,0.0,37.48208132224259,69.02940816195917,644.8110844967641,0.0,537.611459646066,187.64425902799331,0.0
20,15,0.0,48.602315681322736,98.43825427333135,1480.5939113267004,0.0,1214.0971455254412,263.7715651162756,444.59597351134073,0.0,361.24442464705965,164.68346091543293,215.68017303148574,5.124897345658183,1395.0735099755543,0.0,0.0,389.7171617365502,683.7992020950599,0.0,35.829932590353806,67.97076387200806,619.196387851513,0.0,506.86221467845706,178.13502742636084,0.0
20,16,0.0,46.69749866062581,101.64742504847959,1520.8853014009442,0.0,1233.0823643696176,250.50174302250065,456.73488015061355,0.0,369.67818662276363,159.87940108238928,219.05171916885223,4.622286908722206,1210.985657818648,0.0,0.0,375.78226669706237,663.395917089014,0.0,34.99551403955153,65.36040810666664,621.4566821691224,0.0,515.7006790750243,185.70465045291485,0.0
20,17,0.0,49.09454293233503,115.41962285580792,1765.5003893890103,0.0,1474.8852076098362,260.4637815457887,552.9449914105844,0.0,429.5260515680511,165.58285112491808,254.11053032360547,4.40149452403705,1466.414033130126,0.0,0.0,397.38825236785357,691.332003342758,0.0,41.98794149557465,70.23307220064606,729.0218405370047,0.0,614.3789252077538,233.52544308198253,0.0
20,18,0.0,48.72280880727624,135.67726665178787,1895.0411914440947,0.0,1623.8228393424724,265.9251708619333,623.0447158814808,0.0,472.2701240175079,171.41060699251977,288.97837494870396,4.337415789658314,1544.9224192382849,0.0,0.0,425.16606280534086,701.1017586117357,0.0,48.79679687972331,73.11896553825744,795.7419421561144,0.0,688.0766489566655,275.3385985121432,0.0
20,19,0.0,47.31791012211348,136.78251605540126,1854.4118270267927,0.0,1580.0897281769876,278.75653422271836,593.7235391464594,0.0,468.5822792054688,170.24798058914908,285.0405144589366,4.446429616713251,1517.625934688404,0.0,0.0,425.31322997826754,685.7974492678806,0.0,49.97610843799194,72.98844777432961,786.9551959324365,0.0,667.2821381677029,271.9800432212387,0.0
20,20,0.0,49.47909548758277,130.04838898815254,1774.2937622305355,0.0,1478.6476141773792,284.76599686106874,543.3353391818496,0.0,456.9023921739772,171.22049193335283,268.72934333556924,4.494168019169472,1542.735995699944,0.0,0.0,420.9350055276381,662.6773355827586,0.0,48.71335502114232,72.87243193063622,792.0142316067161,0.0,629.2691663783681,253.94568827167086,0.0
20,21,0.0,49.725209135942436,125.62344380452198,1702.860434908905,0.0,1405.477672817059,280.6264313543163,515.6422752606809,0.0,426.49564987111535,172.56592119826956,257.75864854599126,4.744935665266129,1498.8046588672628,0.0,0.0,433.30624893235563,664.6509737772162,0.0,45.08641571618753,72.6258983577854,744.0628567157391,0.0,593.8435484672691,238.8751010362175,0.0
20,22,0.0,53.35538525118367,144.51926237690742,1881.4075409195952,0.0,1640.0934100231916,285.3269661026396,593.2540367582533,0.0,492.8563103116654,180.67505703338335,275.79510299436396,5.308482656510606,1589.890616421495,0.0,0.0,461.8382913423044,706.9513073785045,0.0,52.651810584129755,79.8768865893258,840.0780295220211,0.0,689.0294649056141,286.0150281647209,0.0
20,23,0.0,52.773429054870036,139.33248447471738,1856.7354017702633,0.0,1685.9869822482353,285.53329952290335,596.8661755955211,0.0,506.7858854554438,167.1183953005036,273.3454640009048,5.325804670475735,1619.6440104669787,0.0,0.0,459.3456467436238,697.0142111302076,0.0,54.07588490656471,80.25393796584203,856.2255248295414,0.0,691.8241259924807,286.3983726885317,0.0
20,24,0.0,53.92452301730836,124.80240136914293,1743.1095778119516,0.0,1580.4101174789987,292.4325753854016,564.0767398280652,0.0,471.5099555193714,179.410061100806,256.23750173915977,5.304871724006247,1658.8418521024164,0.0,0.0,448.0597615560588,703.6856989757647,0.0,49.93716889698595,79.28230556486997,790.6355703692363,0.0,654.2457021053913,260.59986171224864,0.0
21,1,0.0,49.88415750675573,100.30928370665073,1453.9241010124942,0.0,1238.7497874471314,275.33913584808613,473.3643491511866,0.0,396.9209840673003,144.45814999344145,233.84174353384896,5.270356359614257,1625.0086370788586,0.0,0.0,419.1689990300937,719.3714472215701,0.0,41.303718287217514,77.58557429603908,611.4865357059573,0.0,574.667628779405,202.5145916868179,0.0
21,2,0.0,47.43840326838122,91.43965673899771,1327.9561731061253,0.0,1102.324648275347,261.3664904743722,436.8719031314409,0.0,355.5534330580584,162.13153265541328,217.64251818518827,5.25397018853513,1606.818494802903,0.0,0.0,394.8864097944636,646.3369891324132,0.0,35.89112328264565,74.04709205434634,565.7422021570285,0.0,500.7307043664945,170.97163522948782,0.0
21,3,0.0,47.335855903048056,94.15146524778503,1343.8832214629401,0.0,1104.8141585384833,256.6595078469649,435.1302010359341,0.0,350.13980028556307,164.33247929058604,221.29063650449558,5.274373098675501,1586.2390634553858,0.0,0.0,395.66823558544723,635.3146380310411,0.0,35.51285354074887,73.9310762503905,564.4108769270257,0.0,484.44911263763925,170.63978484390702,0.0
21,4,0.0,46.48727660968521,112.69991968006835,1608.9638729367034,0.0,1351.1111084011736,248.638293823719,512.8555518666658,0.0,376.6018840463924,156.92530660616725,257.51500162611296,5.134066158937381,1565.7723360104267,0.0,0.0,398.52879827485356,630.9293221634898,0.0,41.387160140797405,73.42350703047134,639.3733607101074,0.0,569.8477354877677,213.8718868899378,0.0
21,5,0.0,44.30301809730005,138.6180196586289,1954.7902568526717,0.0,1626.53748750593,247.5808346687407,639.8786456302353,0.0,432.8851747482448,165.94114474938826,311.7297258970606,5.232835094975518,1621.6726508853421,0.0,0.0,424.51300823786505,653.4366728232327,0.0,50.371066544603394,76.93298534228575,790.2332143845224,0.0,714.1893878502466,287.7372175337239,0.0
21,6,0.0,42.72891629412571,148.30474179517353,2085.019078358335,0.0,1732.3178434277875,254.49300628940694,671.6987863556259,0.0,468.13028715360684,166.03620217997292,333.29576770193125,4.963421781664773,1614.121600202484,0.0,0.0,448.45527346530685,641.0952816268723,0.0,52.74637802085422,77.49856244679762,824.1080442031193,0.0,757.4926808451223,309.71372687463577,0.0
21,7,0.0,42.45460214302598,145.87319295836033,2103.5956060460567,0.0,1752.9266550286845,253.0099844282683,633.2298870720231,0.0,482.36803874365984,167.03064991904156,329.17352577369036,5.0322009608685745,1502.411131550678,0.0,0.0,452.23563103830793,632.8414380171106,0.0,53.55854541036845,78.90525414861618,836.7585920831032,0.0,735.7613007846428,299.2318302222193,0.0
21,8,0.0,39.13463174075362,144.31794910153877,2100.040838044034,0.0,1739.0806503597137,260.72814625393477,620.7956483210518,0.0,476.974951057677,168.79286969640356,321.04098793421906,5.192303227033907,1519.000901952872,0.0,0.0,444.78529111359154,611.1609482003075,0.0,53.291531474911906,72.98844774949364,817.1910702485052,0.0,701.9542740248944,293.1097616938731,0.0
21,9,0.0,39.92937369131275,139.304853276843,2001.4247040157989,0.0,1671.9591361805585,248.68342929970098,607.9903514079597,0.0,446.4860284582944,172.52204845803917,309.12863077565106,5.016693641101198,1514.0420037442473,0.0,0.0,456.48508410702044,656.0378393880592,0.0,51.160982767828486,67.14415121977177,779.1980078319642,0.0,658.6469942727194,276.0366286921321,0.0
21,10,0.0,41.336836039151905,128.27998984312865,2004.0077956554235,0.0,1695.8930668975972,255.98247613709418,593.6402403879845,0.0,469.71225955800486,178.2035621057031,281.6228730709885,5.274019039336475,1621.312002764781,0.0,0.0,475.6996026369197,678.4713632177836,0.0,56.90178240514984,82.67576803299096,784.8960796334646,0.0,640.942158681012,268.3182452771573,0.0
21,11,0.0,44.915738499658644,129.21155721886902,1984.1638629201839,0.0,1735.8161450431408,260.2767918165092,613.4956446991046,0.0,502.51250547968243,178.58379207553875,290.30855522588064,5.416634175913329,1645.114718001168,0.0,0.0,470.7051155704552,702.6152094151438,0.0,57.49143818178361,83.50238070509603,816.8538011755209,0.0,688.184289242902,285.2140099081838,0.0
21,12,0.0,47.60760638639282,120.07351256230277,1781.8318007890045,0.0,1554.3590201998736,256.5627890696493,559.1772559188968,0.0,448.90007716362265,175.84174880585158,271.85724255305746,5.485749913320764,1640.809491881164,0.0,0.0,454.3695556265782,706.8676369676477,0.0,51.37793159413775,80.5149735731728,716.258869737814,0.0,634.5594876844134,254.38052673379983,0.0
21,13,0.0,49.88415750675573,104.85264846782212,1484.1607490843453,0.0,1260.4453245039822,301.1437170916155,484.9201641721045,0.0,414.00423147661843,169.88968696467896,228.63955329102998,5.054267901484553,1595.4130266859895,0.0,0.0,436.847459902154,726.025708761259,0.0,42.67772750050518,77.62908021569262,653.242810743205,0.0,553.7375708553807,210.39890036955006,0.0
21,14,0.0,48.34851097383398,89.61204780272233,1312.4334857748104,0.0,1076.7974309498186,287.29358211901774,429.39015662794407,0.0,369.52409832533255,162.43132934240896,199.20437564626653,5.192430073544131,1531.1727449956898,0.0,0.0,403.5600771873528,681.8329465205616,0.0,36.02463025537503,73.71354660245086,565.4049331366047,0.0,477.4485066719428,172.32764475410465,0.0
21,15,0.0,48.01266841064434,86.26472084467925,1270.36169426065,0.0,1014.005498290311,282.5737036797101,415.4413942932689,0.0,353.94064302389165,166.50417758077003,190.83477588117648,5.198282155096378,1512.0809837499248,0.0,0.0,403.05418984560663,673.9654634718312,0.0,29.09339348664266,73.48151495480165,548.0858716308869,0.0,454.92377773834585,162.80124852302546,0.0
21,16,0.0,47.17690751192052,82.4910833797013,1275.2683596349057,0.0,984.0577778940211,268.3302455038367,403.2721972338273,0.0,341.33622660404706,160.77879129187448,184.62507289062484,4.850753943852258,1495.5362936304246,0.0,0.0,377.7690240067999,634.8913639499301,0.0,19.00805459657785,69.98653860295924,526.4592335498777,0.0,452.2686503930837,157.48591992763986,0.0
21,17,0.0,47.18972593703091,94.35672588392148,1427.6224419525015,0.0,1157.2713774956862,276.7770223944399,463.8607135990637,0.0,388.5694024376462,157.7954483221655,207.54763514355363,4.612955403430419,1557.5676121736733,0.0,0.0,408.79371090982306,644.5823705722029,0.0,22.290100899067376,70.52311173785519,598.4928018900263,0.0,524.9258512410369,191.64935051059064,0.0
21,18,0.0,47.53582324741885,112.00519146933385,1542.3285776401094,0.0,1315.8033639762034,281.75481760907724,524.979313244349,0.0,435.7717607405349,135.6178025636451,243.98272197144755,4.637526915919102,1558.9200382315203,0.0,0.0,429.7466421715476,634.5837520356042,0.0,26.823775025259774,69.40645955834418,675.3368919309007,0.0,596.4269155379532,229.42308504932666,0.0
21,19,0.0,46.184761920295486,118.28142949085401,1590.3390637043935,0.0,1372.7503606071673,282.0062866127876,526.864895093184,0.0,447.492738093639,152.96945214375637,258.193261850142,4.9554819104077295,1561.7150546410626,0.0,0.0,431.57703422804286,651.7878727438987,0.0,27.93077029808979,75.49728968078563,708.5845196635669,0.0,611.1776230674674,237.3016722555472,0.0
21,20,0.0,45.023413215737435,116.1814555247461,1600.2731000798456,0.0,1346.5910240781466,285.62357042113496,500.5576203154857,0.0,439.9218701972214,163.3234074037727,253.84712822710534,4.886800703832865,1581.3477867360762,0.0,0.0,426.47217172908034,698.813125777922,0.0,34.149969910605776,76.65744780975336,686.7034505357983,0.0,592.272797448718,229.4917438170034,0.0
21,21,0.0,45.01059479062705,113.51701479437658,1549.4139721152303,0.0,1293.1812961144044,278.24714844367816,481.80024558967466,0.0,416.76754694983373,166.7016046890596,248.87541481872395,4.893840009204979,1605.330824701151,0.0,0.0,427.6954991972532,692.5772165026574,0.0,42.96699259724977,76.2658944335276,652.7990357190982,0.0,569.9912558359149,221.82485439032467,0.0
21,22,0.0,48.45874935766775,126.61027367525365,1743.1820013898837,0.0,1496.2473665143987,291.1043035357285,559.6316130970183,0.0,463.8363620418039,177.15061747865937,276.30215191382086,5.3079553974054905,1682.4642430122044,0.0,0.0,467.24668616182964,737.3901243886935,0.0,50.677020016064844,82.05218304885355,759.3760549506069,0.0,687.5623675667568,270.9959350175196,0.0
21,23,0.0,50.3481842753422,134.04702364499974,1789.1767106470206,0.0,1585.2072946024214,289.33112518144617,595.1017555818772,0.0,501.5571584615608,178.2913074871651,293.7722920582536,5.4187261273739775,1675.116056264655,0.0,0.0,465.6922326073749,737.599300494638,0.0,54.29839652944736,83.35736094145865,772.6123858771289,0.0,740.5772075199895,292.0684379253903,0.0
21,24,0.0,50.499441597183534,118.26958752764159,1636.5691483287605,0.0,1446.894457721727,282.4576410502132,540.5713335514561,0.0,453.01936899054033,169.09266638339926,264.98244932699595,5.395427576315916,1607.6524906854856,0.0,0.0,449.9453413552046,736.4795930823616,0.0,48.7634201352907,81.32708425053549,700.8450825724686,0.0,669.9053720575971,251.75433108168954,0.0
22,1,0.0,51.90946765340615,111.03809815433496,1641.0171342374374,0.0,1349.331649942159,304.5998028482163,485.4956830824067,0.0,404.23503828325363,177.9183896159515,266.6682223956792,5.274006352781382,1632.379364500392,0.0,0.0,393.99420862378497,739.5187990207535,0.0,42.343960081184484,68.81187851401953,703.8923379552532,0.0,560.3076156761311,210.12426554873295,0.0
22,2,0.0,50.396894247086045,98.78561835885009,1521.3862275333006,0.0,1203.247212272142,295.8822132091861,438.06837683982474,0.0,374.45492141619724,175.05935247131538,246.47187126968956,5.1350647980950175,1590.995098793976,0.0,0.0,380.9515149133849,718.0204155282592,0.0,36.89242554060773,66.15801681412296,652.4499325522634,0.0,495.24104916540796,180.36643555165907,0.0
22,3,0.0,50.42253108714969,101.49742689741018,1518.4893040883808,0.0,1208.5942465486803,295.67587973518994,439.77978851516264,0.0,369.58573373345746,173.34100543418376,243.76541531937218,5.1663283976729755,1608.193461534734,0.0,0.0,376.93201057877184,724.6820597929781,0.0,36.280518602685916,65.8824792567546,637.6988495441576,0.0,484.6444598758855,176.8305118900401,0.0
22,4,0.0,49.50985967839203,119.88404125014654,1768.318855387026,0.0,1478.9853217794152,298.9191841924429,518.8985009913966,0.0,412.607164949891,173.15089042451623,282.5052698616522,4.915938709730321,1578.9134173818206,0.0,0.0,385.081394627693,720.8676716665747,0.0,42.471904257340476,67.59371248555746,721.9451075505852,0.0,565.2391360615563,217.156061886676,0.0
22,5,0.0,50.63275315840454,145.88898224264358,2136.143758601336,0.0,1814.302813529697,301.51124850989345,642.2791656005401,0.0,477.59130385116794,176.6314573380086,338.9062310780196,4.864577482484393,1564.6678536379454,0.0,0.0,415.4254331447181,728.7966771612126,0.0,50.35994096145882,70.11705641655902,834.0841076869294,0.0,691.0905773230521,294.2369088594794,0.0
22,6,0.0,50.40971266203931,154.83360821636154,2278.056841515632,0.0,1961.2098712024422,297.13955790534425,644.0360129061312,0.0,506.4366188361442,174.30620463026605,354.76303372061443,4.865689479167109,1529.3244283712884,0.0,0.0,430.34450894356985,730.0591165744449,0.0,55.06049879981211,72.53888647377356,856.8527269154723,0.0,753.3106560075662,320.88793213057363,0.0
22,7,0.0,52.55295224149546,149.27972970269278,2313.2122257262013,0.0,1970.310653147029,288.53803084207857,613.5940886676638,0.0,512.3125162532868,178.98595834124055,352.15535355648456,5.281801435736306,1534.8693787771304,0.0,0.0,444.3713833077277,726.289024588081,0.0,55.40539180227738,72.64040028298702,838.7112022732705,0.0,738.6675888647928,309.38187638909903,0.0
22,8,0.0,52.21198230724595,149.22051983700942,2301.606422773311,0.0,1968.1978175377972,296.41739071949155,640.5071729303488,0.0,511.47016735957124,135.04745753464255,350.3510495734527,5.35402118202452,1596.5175085258338,0.0,0.0,456.80701237700214,717.730029867266,0.0,55.244070886689855,73.8875702909994,849.4150568786106,0.0,745.9313155860143,315.2235884202047,0.0
22,9,0.0,52.032524447114625,145.72319480729095,2193.3459451680933,0.0,1898.1148685430196,285.513955831919,640.4314467769162,0.0,479.84099186439636,116.657487574231,341.89584425299813,5.250461189128024,1601.8821356703506,0.0,0.0,465.06677201683044,734.7471225396357,0.0,53.70874074781249,70.8856611593666,796.4342313114571,0.0,713.9820805913635,301.7149869624203,0.0
22,10,0.0,52.62473540078368,135.21937755643808,2067.957400336565,0.0,1827.4777324443435,274.1462704800913,591.8379572461192,0.0,460.64159965276826,146.7322178623315,319.045717518454,5.220315284846187,1575.780295123613,0.0,0.0,450.9663138549971,716.6915320100384,0.0,50.47675955947135,70.9001631143714,763.7132165240015,0.0,674.5179581406034,273.47337023123106,0.0
22,11,0.0,53.991178805536705,150.04550969270178,2177.6603055430605,0.0,1980.7882426992783,293.2256697247692,652.8202497946238,0.0,523.6123191347685,148.66261625449616,346.57781549091953,5.12646650714108,1598.0953407908853,0.0,0.0,474.255524514963,715.840062083665,0.0,57.658321893944496,77.36804464313224,865.2489511431654,0.0,739.5606047105571,313.48423442175493,0.0
