time,scenario,L_NuevaCharrua500,L_Cumbre500,L_Pichirropulli500,L_Polpaico500,L_Ancud500,L_AltoJahuel500,L_NuevaCardones500,L_Ancoa500,L_RioMalleco500,L_NuevaPandeAzucar500,L_NuevaMaitencillo500,L_NuevaPuertoMontt500,L_Parinas500,L_NuevaZaldivar220,L_Kimal500,L_LosChangos500,L_Lagunas220,L_Kimal220,L_LosChangos220,L_Parinacota220,L_NuevaPozoAlmonte220,L_Quillota500,L_Rapel500,L_Concepcion500,L_Mulchen500,L_Candelaria500
2024-06-13-10:00,demanda_2024,0,40.03104765,125.6237315,1734.040117,0,1600.604161,211.9093878,544.7028545,0,332.61395,219.425274,294.6784098,2.02051356,1062.15401,0,0,320.8993413,517.2424007,0,46.60598819,47.47187208,666.0477591,0,616.8649078,259.69019,0
2024-06-13-11:00,demanda_2024,0,41.43945398,129.5136761,1815.747435,0,1694.292751,218.9654341,569.4326699,0,344.9337534,221.3899678,303.1304051,2.02051356,1064.989355,0,0,319.1922447,522.5637378,0,47.88515016,46.36244333,678.4534827,0,631.8192566,267.8870765,0
2024-06-13-12:00,demanda_2024,0,42.01493186,131.9717393,1875.726756,0,1757.209799,224.1614681,576.4605247,0,349.8077496,221.5524612,309.9789672,2.027319465,1051.320454,0,0,335.3399859,530.4801637,0,49.85394727,51.2672862,706.2706721,0,649.3836748,269.8676092,0
2024-06-13-13:00,demanda_2024,0,42.15627729,133.1570188,1918.70416,0,1802.351765,228.409496,578.1954345,0,351.2180975,229.706679,310.2371471,2.027319465,1016.661538,0,0,338.2490181,535.7499738,0,51.09973979,57.10638486,718.6538807,0,667.4399603,271.0353221,0
2024-06-13-14:00,demanda_2024,0,42.03512404,134.0400124,1912.781605,0,1817.906041,226.5374836,593.2215174,0,352.1306755,228.6430855,309.5713146,1.97786726,1002.357859,0,0,333.2670827,531.1125409,0,51.24434071,59.41282883,718.6763956,0,682.0849088,276.0839632,0
2024-06-13-15:00,demanda_2024,0,43.06492654,134.843457,1906.129201,0,1814.155732,225.6974782,601.5285005,0,341.781211,208.6416164,308.1988845,1.97786726,993.4286383,0,0,336.2632117,525.8380465,0,50.93289258,59.67558827,699.549967,0,670.3990967,274.1263269,0
2024-06-13-16:00,demanda_2024,0,42.25723832,135.0980137,1901.307405,0,1832.017226,228.9374993,615.1137261,0,333.4020855,219.8093495,309.0413665,1.947172645,1026.775679,0,0,341.8025662,537.3192061,0,50.46572039,60.87260349,691.5008815,0,666.876693,281.121156,0
2024-06-13-17:00,demanda_2024,0,44.05939266,140.4993887,1958.367326,0,1890.950651,225.6134776,591.0455289,0,333.6509705,215.4072537,307.9407046,1.947172645,1062.15401,0,0,354.1354689,559.171352,0,49.9763019,66.9452661,730.181522,0,661.2678205,286.3529677,0
2024-06-13-18:00,demanda_2024,0,49.52138428,134.0877418,2076.770551,0,1968.073937,248.3656267,588.3108405,0,404.4172483,243.7992946,288.5092684,2.016233356,1180.434438,0,0,386.8141772,615.8885615,0,55.28204327,75.61632758,822.6840902,0,673.1440329,282.8383809,0
2024-06-13-19:00,demanda_2024,0,50.01104525,131.3830769,2108.345542,0,1958.188331,251.5456475,577.4014928,0,426.2154189,238.8801741,287.8026708,2.016233356,1212.681195,0,0,393.8167576,622.5777071,0,59.01942085,76.25862845,836.5195113,0,671.2796976,284.2465052,0
2024-06-13-20:00,demanda_2024,0,49.2588856,127.437448,2125.383354,0,1933.71627,249.5176342,564.9630719,0,420.0347768,228.8646674,283.5494963,1.987090546,1198.969976,0,0,393.9038544,622.4606002,0,57.8403672,73.8354025,827.5585713,0,656.2856821,276.7136122,0
2024-06-13-21:00,demanda_2024,0,50.06657382,123.2133978,2060.534377,0,1870.71281,249.9736371,546.1878196,0,406.0557407,253.8738898,276.1166322,1.987090546,1198.969976,0,0,391.4128867,653.2269226,0,55.76033862,73.0763197,820.7140343,0,638.8164638,266.1584035,0
2024-06-13-22:00,demanda_2024,0,50.25335175,113.7947999,1984.546212,0,1747.626637,253.9456632,515.4152254,0,377.2473116,278.0558727,260.5850717,2.077864432,1202.820966,0,0,383.7309515,645.3011282,0,52.41227121,74.27333491,765.0909128,0,604.3460947,246.009632,0
2024-06-13-23:00,demanda_2024,0,49.04181941,115.9744416,1809.394149,0,1590.640782,248.557628,511.7983796,0,339.6242085,266.2233936,270.8986801,2.077864432,1127.832445,0,0,368.0535329,636.4056887,0,50.81053796,70.39033431,696.7243441,0,598.4674886,234.3210548,0
2024-06-14-00:00,demanda_2024,0,51.43459576,112.3549635,1712.359978,0,1504.202212,255.1096709,524.9131212,0,330.9961981,261.7178928,277.8015959,2.023194478,1147.002761,0,0,371.2064359,634.3727132,0,49.9540556,70.33194332,670.8659531,0,598.4119552,222.9530262,0
2024-06-14-01:00,demanda_2024,0,50.61681142,102.2045151,1594.87804,0,1358.795653,239.3655677,496.0371654,0,307.5387947,256.4590132,257.9625071,2.023194478,1097.786253,0,0,358.8561139,618.4274389,0,45.77175213,68.87216865,630.0351371,0,548.5033033,200.8351703,0
2024-06-14-02:00,demanda_2024,0,50.2886881,94.92578446,1498.753191,0,1264.856465,238.20156,470.6898398,0,284.4339783,248.0832134,244.1974408,2.027501972,1072.014239,0,0,343.1612758,611.7429776,0,41.86752733,66.39055173,582.1796648,0,523.8782111,183.4225102,0
2024-06-14-03:00,demanda_2024,0,47.99687275,91.10743396,1434.646028,0,1212.455837,241.5855823,453.2966344,0,270.5171635,256.7101395,235.3921466,2.027501972,1063.465886,0,0,335.5315988,604.0326598,0,39.42043488,65.28112298,562.2539564,0,493.6680464,172.9474387,0
2024-06-14-04:00,demanda_2024,0,46.62885082,91.74382571,1412.834278,0,1177.96855,237.5175556,444.0045752,0,264.5439255,255.8976721,229.3588895,2.022458753,1051.066542,0,0,339.0503082,606.0796883,0,37.0400813,64.7556041,568.2879562,0,479.3880315,166.9829443,0
2024-06-14-05:00,demanda_2024,0,47.15384818,92.25293912,1390.137137,0,1199.027312,230.3655088,425.1558098,0,260.7484304,250.3876663,228.366935,2.022458753,1039.894438,0,0,328.9296636,582.4475177,0,36.07236747,63.61697987,548.4973374,0,486.3614387,165.9755058,0
2024-06-14-06:00,demanda_2024,0,44.46323677,94.28939271,1431.953958,0,1298.3068,217.8134266,430.639889,0,271.5334435,231.8486384,230.8128501,1.967018207,1033.123466,0,0,319.4361155,556.979111,0,36.46167763,59.67558827,567.5224488,0,490.5343764,176.6795407,0
2024-06-14-07:00,demanda_2024,0,39.15773474,101.3692509,1508.516431,0,1383.64793,200.0533102,453.781821,0,280.2858964,210.7392594,242.6483613,1.967018207,970.9574728,0,0,296.0245036,520.6900276,0,35.46059435,54.97511385,567.7363406,0,507.432394,199.4270458,0
2024-06-14-08:00,demanda_2024,0,39.7130204,107.3990628,1591.324507,0,1439.340881,198.2172982,485.113115,0,286.5702405,203.0429777,252.9212045,1.997722088,1018.608193,0,0,294.7180521,494.0599206,0,36.30595357,55.35465527,587.6057616,0,532.2082197,221.5105574,0
2024-06-14-09:00,demanda_2024,0,40.69739044,115.7676143,1715.530639,0,1545.922238,200.4013125,533.5729673,0,315.8971797,207.4303015,273.2766531,1.997722088,1062.915745,0,0,316.1090189,503.1755209,0,39.46492747,57.86546768,636.9809914,0,587.4480771,245.9180466,0
2024-06-14-10:00,demanda_2024,0,41.02551376,123.5077289,1786.373959,0,1617.860766,207.493359,567.1243578,0,333.4020855,210.6358544,291.6753696,2.02051356,1068.374841,0,0,332.2045022,516.4507581,0,41.5783255,58.42018206,666.2053636,0,635.2543935,259.7130863,0
2024-06-14-11:00,demanda_2024,0,41.42430982,128.4715846,1813.234837,0,1663.849576,215.3414104,598.7938123,0,341.0138159,215.3038487,302.5189263,2.02051356,1047.850331,0,0,334.2425666,501.2783893,0,43.6138615,61.42731787,694.3490195,0,670.1134964,264.9448979,0
2024-06-14-12:00,demanda_2024,0,41.67671239,126.5226349,1831.983609,0,1704.135151,220.2494425,607.2331191,0,345.6389273,221.1092972,304.8833108,2.027319465,1051.701322,0,0,333.6154699,525.9176792,0,44.69280681,62.91628802,720.8716008,0,657.190083,262.2087863,0
2024-06-14-13:00,demanda_2024,0,41.11133062,128.9488784,1859.047887,0,1739.512489,225.1574747,603.0869788,0,350.0981153,222.955814,302.4917494,2.027319465,1051.912914,0,0,331.6470829,565.3873858,0,46.36127894,61.04777645,736.4519286,0,653.6121459,258.1217913,0
2024-06-14-14:00,demanda_2024,0,39.69282821,130.9296478,1899.943422,0,1793.874684,229.8615054,602.6017922,0,340.5367865,225.4523045,301.1872615,1.97786726,1058.556931,0,0,338.9283729,565.0641707,0,47.21776131,61.95283674,737.9604286,0,690.5021843,262.2774753,0
2024-06-14-15:00,demanda_2024,0,39.53129056,130.3966697,1911.979967,0,1776.557591,220.3334431,596.9118763,0,338.0894181,208.3461737,297.7765688,1.97786726,1030.415076,0,0,345.4432113,569.0083308,0,46.82845114,63.06226549,743.5779023,0,700.4902612,260.9723844,0
2024-06-14-16:00,demanda_2024,0,40.20268137,129.7205034,1911.345835,0,1799.940853,228.6374975,577.3867902,0,322.181524,206.5144292,295.9557209,1.947172645,1025.209891,0,0,349.8154691,575.0932049,0,46.08320025,62.53674661,733.5249884,0,676.2618361,257.6295201,0
2024-06-14-17:00,demanda_2024,0,43.62526025,131.2080691,1978.743306,0,1852.661208,232.8015247,564.6102089,0,320.6882145,213.2948385,291.0910676,1.947172645,1069.982948,0,0,366.8515975,602.7491683,0,47.09540668,62.41996464,739.1537196,0,666.9401597,258.4766844,0
2024-06-14-18:00,demanda_2024,0,48.88532982,129.60118,2120.382086,0,1950.030977,254.9656699,577.1662507,0,389.7122978,245.0106096,276.2389279,2.016233356,1144.505964,0,0,403.1361121,646.6876738,0,51.72263605,72.43401883,836.3168771,0,667.6858939,271.9626235,0
2024-06-14-19:00,demanda_2024,0,50.21801537,126.51468,2128.829205,0,1946.790503,256.6936812,576.5928484,0,412.5889697,260.6690713,276.1845743,2.016233356,1164.649608,0,0,400.9412735,664.5816067,0,55.76033862,75.32437264,846.4148208,0,659.3955519,275.9007925,0
2024-06-14-20:00,demanda_2024,0,49.4153752,122.8236078,2103.763041,0,1925.749023,254.7976688,564.566101,0,404.9150181,257.3748855,273.3853604,1.987090546,1177.768368,0,0,397.3703058,651.7279544,0,54.77037849,74.56528984,847.1915856,0,644.9568703,268.7113444,0
2024-06-14-21:00,demanda_2024,0,49.51633622,119.800747,2068.335398,0,1878.325763,257.5696869,550.8926597,0,402.1358032,256.7249116,267.2298075,1.987090546,1193.849427,0,0,392.9632092,654.2621475,0,52.31216288,74.65287631,824.5753438,0,628.3523864,260.6747321,0
2024-06-14-22:00,demanda_2024,0,49.60215309,110.5969313,1991.844713,0,1774.457763,259.0936969,530.9559001,0,380.6902196,258.3350742,254.1577504,2.077864432,1200.578082,0,0,390.7857899,660.7732907,0,50.49908983,74.44850784,783.282972,0,601.3314249,246.5019031,0
2024-06-14-23:00,demanda_2024,0,49.93027645,115.6642006,1838.492436,0,1659.857312,254.4736667,521.781462,0,352.2343775,250.13654,265.1236029,2.077864432,1123.219719,0,0,377.3032099,639.0850945,0,49.98742505,69.86481542,722.5939925,0,588.2176112,238.2363274,0
2024-06-15-00:00,demanda_2024,0,51.26296203,114.327778,1775.928727,0,1596.672385,262.9937225,532.6614046,0,345.8670718,249.5604268,275.7225681,1.848500847,1096.008874,0,0,387.3541773,664.0335465,0,49.86507042,70.44872529,700.6982282,0,595.9526193,232.0085254,0
2024-06-15-01:00,demanda_2024,0,49.43556742,107.3513334,1646.266667,0,1444.136782,254.4496664,502.800373,0,317.0793831,247.4775559,259.6746477,1.848500847,1077.304061,0,0,374.254823,654.7305751,0,46.0943234,71.61654503,650.7150955,0,567.4560564,209.6159133,0
2024-06-15-02:00,demanda_2024,0,49.52138428,100.2714752,1549.555544,0,1330.314045,248.8936302,484.1427417,0,294.5345579,243.2084092,246.1813497,1.808256345,1061.053727,0,0,362.9670815,638.6400882,0,42.41256157,69.42688303,615.9520517,0,531.7798192,191.3904335,0
2024-06-15-03:00,demanda_2024,0,50.9954153,96.08719941,1499.088204,0,1272.512626,247.1296185,467.190615,0,280.5347813,240.3426153,237.2809366,1.808256345,1076.500008,0,0,357.2883721,639.6425233,0,39.36481914,66.9160706,603.7264477,0,498.1345176,182.575346,0
2024-06-15-04:00,demanda_2024,0,50.87426205,96.39744039,1479.537792,0,1246.044432,244.8496037,457.1193168,0,273.8771097,230.9327662,233.1364694,1.712625782,1073.283797,0,0,357.7238559,639.7127874,0,37.26254426,67.17883004,587.0428885,0,492.7239786,177.0916746,0
2024-06-15-05:00,demanda_2024,0,50.43003353,96.50085404,1480.435149,0,1234.058999,231.9735192,452.2821532,0,271.6371456,229.5589578,231.886335,1.712625782,1076.45769,0,0,348.6135337,643.4836292,0,36.42830819,68.46343175,572.1042359,0,490.5502431,178.0647688,0
2024-06-15-06:00,demanda_2024,0,49.21345314,96.1110641,1470.217248,0,1228.364405,240.5535755,448.6947126,0,267.4683232,234.8326095,228.6387034,1.506389487,1080.393318,0,0,340.6006308,631.8525729,0,34.96005272,65.68985988,566.7569413,0,469.0905541,178.774555,0
2024-06-15-07:00,demanda_2024,0,46.29063138,99.45212079,1511.675127,0,1267.025423,235.8975449,460.1039497,0,266.7838897,234.8178373,234.7806679,1.506389487,1021.06267,0,0,330.7935345,611.4150782,0,33.73650648,62.5951376,575.3914149,0,484.8779039,187.5896426,0
2024-06-15-08:00,demanda_2024,0,46.64399498,107.7968076,1634.445488,0,1401.82051,244.8016033,519.8407155,0,292.875325,241.1403106,252.3369025,1.474384277,1078.319707,0,0,348.8051465,615.3451855,0,37.96330255,65.16434101,642.3733159,0,525.8218797,208.1619962,0
2024-06-15-09:00,demanda_2024,0,46.19471841,122.2906297,1809.908634,0,1590.053176,257.0176833,581.4594173,0,341.3041817,249.2649841,274.7306136,1.474384277,1139.89324,0,0,372.9309521,636.2042649,0,43.39139856,69.22251457,701.0472096,0,602.8308265,243.250624,0
2024-06-15-10:00,demanda_2024,0,43.35771352,132.29789,1906.500109,0,1702.182226,262.4897191,615.9958836,0,364.2223343,248.9843135,295.9013673,1.515584646,1188.982791,0,0,385.3509516,646.4956185,0,46.72834281,71.61654503,733.9978018,0,657.3090831,265.7004769,0
2024-06-15-11:00,demanda_2024,0,42.72165905,136.1719248,1948.125495,0,1722.36822,263.8697282,634.7711359,0,369.8015045,248.3047954,304.8833108,1.515584646,1220.467814,0,0,386.7793386,647.5589491,0,48.31895292,69.71883796,744.6023314,0,680.4030404,274.1377749,0
2024-06-15-12:00,demanda_2024,0,43.94328746,136.1241954,1929.998889,0,1713.147991,265.6937402,655.6635662,0,380.0887478,246.3253295,303.1304051,1.585408823,1193.130012,0,0,391.8309513,647.7510044,0,49.18655842,73.22229717,745.1201746,0,675.9524358,272.7410988,0
2024-06-15-13:00,demanda_2024,0,45.32140551,134.6445846,1938.57762,0,1713.796085,265.813741,641.6519644,0,381.6650189,242.17436,301.0785541,1.585408823,1183.439057,0,0,397.9625638,669.2237239,0,50.66593704,73.36827464,752.2574057,0,674.0801672,271.6764194,0
2024-06-15-14:00,demanda_2024,0,48.05744937,131.7171826,1874.661893,0,1694.672967,265.4777388,602.410658,0,372.9747872,245.1287867,296.4584923,1.424290994,1190.294667,0,0,396.1683704,668.4789241,0,50.30999632,71.8793045,739.9980293,0,675.3495018,264.6243493,0
2024-06-15-15:00,demanda_2024,0,50.0059972,128.8852392,1844.403026,0,1660.39307,268.8377607,603.8368126,0,362.6045824,242.3220813,286.9601889,1.424290994,1229.650945,0,0,404.7038539,665.808887,0,49.7204695,69.68964246,733.3786414,0,670.3118299,257.3776604,0
2024-06-15-16:00,demanda_2024,0,48.23413115,127.6840498,1822.974148,0,1651.120993,273.0857885,612.7319008,0,351.6536461,244.7890275,280.0165078,1.476508317,1241.41551,0,0,403.6412734,667.2329068,0,48.66377048,69.33929655,735.3374398,0,662.973489,253.3135617,0
2024-06-15-17:00,demanda_2024,0,48.7490324,131.3114827,1851.258831,0,1681.339495,270.9257745,608.1299792,0,349.019614,243.7106618,279.7447395,1.476508317,1143.321044,0,0,404.8606281,664.4644999,0,47.57370202,68.87216865,766.7907896,0,665.2582913,260.8807992,0
2024-06-15-18:00,demanda_2024,0,50.4451777,141.8119467,1970.6312,0,1807.934022,271.5257783,630.2133221,0,410.6186308,248.9695414,280.967697,1.761124324,1148.483911,0,0,409.1109504,661.5883546,0,52.00071474,72.6383873,832.4217951,0,703.6001312,286.6048274,0
2024-06-15-19:00,demanda_2024,0,52.23723593,140.0300498,1964.002727,0,1812.755848,271.2137763,628.7724648,0,424.2865608,264.0518899,277.6521233,1.761124324,1127.113029,0,0,413.5703052,647.3106825,0,55.21530438,74.79885378,834.1104144,0,699.0622598,284.3724351,0
2024-06-15-20:00,demanda_2024,0,51.76271912,135.2491568,1919.553658,0,1779.867195,266.8937479,611.0852068,0,419.1429391,262.0871961,271.2655673,1.737164163,1129.482869,0,0,413.7444986,633.1594857,0,54.03625075,74.68207184,816.7739224,0,681.624775,276.1869966,0
2024-06-15-21:00,demanda_2024,0,51.90406455,130.2296168,1850.170038,0,1720.285675,267.2177502,590.3398029,0,406.8646167,263.2394226,263.6424654,1.737164163,1145.902478,0,0,410.5741762,636.8413264,0,52.2009314,72.49240983,820.9729559,0,660.3475529,264.3495933,0
2024-06-15-22:00,demanda_2024,0,52.53507096,126.7612818,1822.304121,0,1690.991789,265.8737413,579.6951023,0,391.2056073,270.0936926,257.1064369,1.795064797,1174.002014,0,0,410.1038537,658.9698445,0,51.24434071,72.66758276,815.1528478,0,652.4697447,255.202509,0
2024-06-15-23:00,demanda_2024,0,53.2367501,118.4563694,1741.877031,0,1593.967669,283.3218556,557.1118701,0,367.7067231,268.3948972,253.4103875,1.795064797,1172.266952,0,0,410.5915956,652.6882309,0,48.18547514,71.12022164,771.0010806,0,620.8077784,237.7555045,0
2024-06-16-00:00,demanda_2024,0,51.73747884,103.2227419,1586.514675,0,1442.987494,275.1258019,510.8280063,0,336.4716662,255.6170015,235.8133876,1.848500847,1125.758834,0,0,392.6322416,644.7343309,0,42.59053193,68.17147682,691.7710606,0,556.6746452,210.9210042,0
2024-06-16-01:00,demanda_2024,0,51.56584512,93.22343654,1457.271382,0,1298.514191,265.6097396,463.1767983,0,305.6099366,252.573942,216.99343,1.848500847,1100.452324,0,0,380.0380485,640.7573809,0,39.08674046,65.71905538,634.4818348,0,508.8207287,188.7115628,0
2024-06-16-02:00,demanda_2024,0,51.66175809,86.34245074,1341.560226,0,1178.011756,259.1776975,433.4333878,0,286.4043172,250.6683368,203.6088395,1.808256345,1078.996804,0,0,369.5690167,631.6417805,0,36.08349061,63.61697987,594.4953286,0,473.9774925,171.9743446,0
2024-06-16-03:00,demanda_2024,0,51.59613341,81.61724198,1278.111126,0,1109.417398,257.2096846,416.6723952,0,273.4623015,248.1570741,195.7139692,1.808256345,1124.10841,0,0,358.4380495,637.5299149,0,34.20367869,64.90158157,567.184725,0,448.4955995,162.7814676,0
2024-06-16-04:00,demanda_2024,0,49.5819609,78.14890695,1262.389437,0,1070.816869,256.7296814,403.4694379,0,265.7261287,253.1648274,192.1402155,1.712625782,1126.097383,0,0,357.8632108,627.5289864,0,33.09136393,67.64595793,555.0041507,0,437.4603213,156.7826288,0
2024-06-16-05:00,demanda_2024,0,47.88581561,78.0295835,1265.631886,0,1050.285224,255.301672,389.3108099,0,261.4743447,252.2637273,188.7159345,1.712625782,1118.099172,0,0,355.1457915,626.0487553,0,32.32386675,66.53652919,546.1557852,0,426.1632429,153.7832093,0
2024-06-16-06:00,demanda_2024,0,46.67428328,76.08858866,1252.877455,0,1012.790777,247.6696221,359.6556151,0,253.4478063,238.9097184,183.7969275,1.506389487,1095.077864,0,0,353.5954689,623.341244,0,31.55636957,66.12779229,536.5756848,0,414.1521638,151.2646129,0
2024-06-16-07:00,demanda_2024,0,44.58439002,77.57615437,1256.861719,0,1027.109352,237.6015561,352.5836524,0,245.0479403,219.7650331,184.9383545,1.506389487,1072.818292,0,0,332.9709538,616.8769436,0,30.0881141,64.17169424,530.7105469,0,417.7459674,154.6418218,0
2024-06-16-08:00,demanda_2024,0,45.58390419,81.41836956,1335.27873,0,1104.673343,242.2935869,373.3731643,0,260.9350941,213.1766615,193.9067097,1.474384277,1198.208241,0,0,344.9728886,628.6391598,0,32.84665468,65.33951397,562.2089265,0,437.8093883,159.5988775,0
2024-06-16-09:00,demanda_2024,0,45.9877483,90.64604995,1469.547222,0,1257.545955,256.2376782,430.9192389,0,304.5106949,225.4227602,215.4307621,1.474384277,1214.458575,0,0,353.6128883,647.0952058,0,36.73975633,68.81377767,623.044253,0,501.022254,186.2845517,0
2024-06-16-10:00,demanda_2024,0,46.10385349,100.518077,1578.378642,0,1385.557649,262.3577183,483.8339866,0,335.4346457,238.3336051,236.5879274,1.515584646,1260.035685,0,0,367.6528878,653.9248797,0,40.42151816,71.49976302,668.333024,0,560.8713829,206.3760824,0
2024-06-16-11:00,demanda_2024,0,46.47740927,109.4991555,1623.485772,0,1454.566788,264.7217338,515.6945753,0,349.1233161,250.9637795,255.8155373,1.515584646,1255.169049,0,0,382.0586936,650.2055649,0,42.37919213,71.79171796,681.8082064,0,586.8292765,218.1791412,0
2024-06-16-12:00,demanda_2024,0,46.20481452,115.0596285,1665.97262,0,1494.679539,274.6577989,507.6522393,0,355.7395068,263.4166882,264.9197766,1.585408823,1236.548873,0,0,390.1586932,652.7631793,0,44.55932904,70.97424417,691.4671092,0,606.3928969,226.5935429,0
2024-06-16-13:00,demanda_2024,0,49.2588856,118.0904442,1699.689302,0,1501.566627,280.4658369,508.3285601,0,361.7749659,269.6062122,269.757253,1.585408823,1231.724555,0,0,377.9303067,662.665738,0,46.0720771,72.5799963,705.2349856,0,614.2548383,227.4979481,0
2024-06-16-14:00,demanda_2024,0,49.62234531,116.252863,1671.249077,0,1461.168715,281.6778448,494.3022557,0,361.9616296,263.0178405,265.1643681,1.424290994,1201.382135,0,0,387.3367579,663.6025931,0,45.39356511,72.08367289,712.8900599,0,598.4119552,224.2810135,0
